"source","target","vol","no","timeset"
"199","737","2","20","1980-10-16T00:00:00"
"199","738","2","20","1980-10-16T00:00:00"
"739","740","2","20","1980-10-16T00:00:00"
"3","138","2","20","1980-10-16T00:00:00"
"3","396","2","20","1980-10-16T00:00:00"
"367","741","2","20","1980-10-16T00:00:00"
"367","79","2","20","1980-10-16T00:00:00"
"13","742","2","20","1980-10-16T00:00:00"
"13","743","2","20","1980-10-16T00:00:00"
"13","744","2","20","1980-10-16T00:00:00"
"13","745","2","20","1980-10-16T00:00:00"
"104","746","2","20","1980-10-16T00:00:00"
"89","747","2","20","1980-10-16T00:00:00"
"43","748","2","20","1980-10-16T00:00:00"
"38","507","2","20","1980-10-16T00:00:00"
"38","749","2","20","1980-10-16T00:00:00"
"38","750","2","20","1980-10-16T00:00:00"
"38","50","2","20","1980-10-16T00:00:00"
"38","751","2","20","1980-10-16T00:00:00"
"548","752","2","20","1980-10-16T00:00:00"
"753","754","2","20","1980-10-16T00:00:00"
"753","755","2","20","1980-10-16T00:00:00"
"756","757","2","20","1980-10-16T00:00:00"
"756","758","2","20","1980-10-16T00:00:00"
"759","156","2","20","1980-10-16T00:00:00"
"45","760","2","20","1980-10-16T00:00:00"
"35","761","2","20","1980-10-16T00:00:00"
"762","763","2","20","1980-10-16T00:00:00"
"762","764","2","20","1980-10-16T00:00:00"
"762","765","2","20","1980-10-16T00:00:00"
"762","766","2","20","1980-10-16T00:00:00"
"767","768","2","20","1980-10-16T00:00:00"
"767","769","2","20","1980-10-16T00:00:00"
"770","771","2","20","1980-10-16T00:00:00"
"485","772","2","21","1980-11-06T00:00:00"
"7","773","2","21","1980-11-06T00:00:00"
"7","774","2","21","1980-11-06T00:00:00"
"52","775","2","21","1980-11-06T00:00:00"
"36","2","2","21","1980-11-06T00:00:00"
"434","357","2","21","1980-11-06T00:00:00"
"185","776","2","21","1980-11-06T00:00:00"
"561","777","2","21","1980-11-06T00:00:00"
"104","778","2","21","1980-11-06T00:00:00"
"535","779","2","21","1980-11-06T00:00:00"
"173","194","2","21","1980-11-06T00:00:00"
"173","780","2","21","1980-11-06T00:00:00"
"173","781","2","21","1980-11-06T00:00:00"
"100","314","2","21","1980-11-06T00:00:00"
"782","783","2","21","1980-11-06T00:00:00"
"696","609","2","21","1980-11-06T00:00:00"
"178","641","2","21","1980-11-06T00:00:00"
"178","64","2","21","1980-11-06T00:00:00"
"178","784","2","21","1980-11-06T00:00:00"
"178","785","2","21","1980-11-06T00:00:00"
"584","786","2","21","1980-11-06T00:00:00"
"311","787","2","21","1980-11-06T00:00:00"
"788","789","2","21","1980-11-06T00:00:00"
"163","790","2","21","1980-11-06T00:00:00"
"124","791","2","22","1980-11-20T00:00:00"
"87","22","2","22","1980-11-20T00:00:00"
"87","22","2","22","1980-11-20T00:00:00"
"290","792","2","22","1980-11-20T00:00:00"
"290","793","2","22","1980-11-20T00:00:00"
"290","794","2","22","1980-11-20T00:00:00"
"290","795","2","22","1980-11-20T00:00:00"
"290","796","2","22","1980-11-20T00:00:00"
"199","797","2","22","1980-11-20T00:00:00"
"199","798","2","22","1980-11-20T00:00:00"
"799","345","2","22","1980-11-20T00:00:00"
"85","800","2","22","1980-11-20T00:00:00"
"95","801","2","22","1980-11-20T00:00:00"
"95","802","2","22","1980-11-20T00:00:00"
"95","803","2","22","1980-11-20T00:00:00"
"804","805","2","22","1980-11-20T00:00:00"
"485","806","2","22","1980-11-20T00:00:00"
"807","312","2","22","1980-11-20T00:00:00"
"3","808","2","22","1980-11-20T00:00:00"
"45","809","2","22","1980-11-20T00:00:00"
"7","646","2","22","1980-11-20T00:00:00"
"7","301","2","22","1980-11-20T00:00:00"
"646","810","2","22","1980-11-20T00:00:00"
"36","811","2","22","1980-11-20T00:00:00"
"36","812","2","22","1980-11-20T00:00:00"
"36","813","2","22","1980-11-20T00:00:00"
"814","815","2","22","1980-11-20T00:00:00"
"814","816","2","22","1980-11-20T00:00:00"
"814","817","2","22","1980-11-20T00:00:00"
"814","818","2","22","1980-11-20T00:00:00"
"814","819","2","22","1980-11-20T00:00:00"
"820","821","2","22","1980-11-20T00:00:00"
"9","822","2","23","1980-12-04T00:00:00"
"230","823","2","23","1980-12-04T00:00:00"
"219","824","2","23","1980-12-04T00:00:00"
"616","825","2","23","1980-12-04T00:00:00"
"616","826","2","23","1980-12-04T00:00:00"
"827","828","2","23","1980-12-04T00:00:00"
"133","829","2","23","1980-12-04T00:00:00"
"392","561","2","23","1980-12-04T00:00:00"
"444","830","2","23","1980-12-04T00:00:00"
"167","831","2","23","1980-12-04T00:00:00"
"286","832","2","23","1980-12-04T00:00:00"
"833","834","2","23","1980-12-04T00:00:00"
"833","835","2","23","1980-12-04T00:00:00"
"696","836","2","23","1980-12-04T00:00:00"
"178","837","2","23","1980-12-04T00:00:00"
"71","419","2","23","1980-12-04T00:00:00"
"71","838","2","23","1980-12-04T00:00:00"
"71","839","2","23","1980-12-04T00:00:00"
"71","840","2","23","1980-12-04T00:00:00"
"71","841","2","23","1980-12-04T00:00:00"
"842","843","2","23","1980-12-04T00:00:00"
"282","844","2","23","1980-12-04T00:00:00"
"243","845","2","23","1980-12-04T00:00:00"
"846","847","2","23","1980-12-04T00:00:00"
"846","848","2","23","1980-12-04T00:00:00"
"846","849","2","23","1980-12-04T00:00:00"
"850","851","2","23","1980-12-04T00:00:00"
"111","852","3","1","1981-01-22T00:00:00"
"7","853","3","1","1981-01-22T00:00:00"
"7","854","3","1","1981-01-22T00:00:00"
"7","855","3","1","1981-01-22T00:00:00"
"68","856","3","1","1981-01-22T00:00:00"
"52","857","3","1","1981-01-22T00:00:00"
"512","858","3","1","1981-01-22T00:00:00"
"512","859","3","1","1981-01-22T00:00:00"
"138","860","3","1","1981-01-22T00:00:00"
"799","714","3","1","1981-01-22T00:00:00"
"799","861","3","1","1981-01-22T00:00:00"
"677","862","3","1","1981-01-22T00:00:00"
"863","635","3","1","1981-01-22T00:00:00"
"863","864","3","1","1981-01-22T00:00:00"
"863","865","3","1","1981-01-22T00:00:00"
"863","471","3","1","1981-01-22T00:00:00"
"13","866","3","1","1981-01-22T00:00:00"
"13","867","3","1","1981-01-22T00:00:00"
"868","869","3","1","1981-01-22T00:00:00"
"485","870","3","1","1981-01-22T00:00:00"
"396","871","3","1","1981-01-22T00:00:00"
"396","483","3","1","1981-01-22T00:00:00"
"258","872","3","1","1981-01-22T00:00:00"
"199","873","3","1","1981-01-22T00:00:00"
"199","874","3","1","1981-01-22T00:00:00"
"199","875","3","1","1981-01-22T00:00:00"
"282","876","3","1","1981-01-22T00:00:00"
"178","877","3","1","1981-01-22T00:00:00"
"178","878","3","1","1981-01-22T00:00:00"
"178","48","3","1","1981-01-22T00:00:00"
"178","879","3","1","1981-01-22T00:00:00"
"880","881","3","1","1981-01-22T00:00:00"
"880","881","3","1","1981-01-22T00:00:00"
"76","882","3","2","1981-02-05T00:00:00"
"285","883","3","2","1981-02-05T00:00:00"
"17","884","3","2","1981-02-05T00:00:00"
"104","885","3","2","1981-02-05T00:00:00"
"358","105","3","2","1981-02-05T00:00:00"
"105","886","3","2","1981-02-05T00:00:00"
"887","609","3","2","1981-02-05T00:00:00"
"887","674","3","2","1981-02-05T00:00:00"
"236","799","3","2","1981-02-05T00:00:00"
"236","888","3","2","1981-02-05T00:00:00"
"236","889","3","2","1981-02-05T00:00:00"
"236","359","3","2","1981-02-05T00:00:00"
"890","891","3","2","1981-02-05T00:00:00"
"36","405","3","2","1981-02-05T00:00:00"
"36","892","3","2","1981-02-05T00:00:00"
"36","893","3","2","1981-02-05T00:00:00"
"243","894","3","2","1981-02-05T00:00:00"
"243","895","3","2","1981-02-05T00:00:00"
"243","895","3","2","1981-02-05T00:00:00"
"548","896","3","2","1981-02-05T00:00:00"
"696","897","3","2","1981-02-05T00:00:00"
"296","898","3","2","1981-02-05T00:00:00"
"296","899","3","2","1981-02-05T00:00:00"
"296","900","3","2","1981-02-05T00:00:00"
"458","901","3","3","1981-02-19T00:00:00"
"458","902","3","3","1981-02-19T00:00:00"
"458","903","3","3","1981-02-19T00:00:00"
"904","905","3","3","1981-02-19T00:00:00"
"213","906","3","3","1981-02-19T00:00:00"
"282","907","3","3","1981-02-19T00:00:00"
"282","908","3","3","1981-02-19T00:00:00"
"48","909","3","3","1981-02-19T00:00:00"
"48","910","3","3","1981-02-19T00:00:00"
"438","911","3","3","1981-02-19T00:00:00"
"125","912","3","3","1981-02-19T00:00:00"
"913","914","3","3","1981-02-19T00:00:00"
"913","915","3","3","1981-02-19T00:00:00"
"913","916","3","3","1981-02-19T00:00:00"
"755","917","3","3","1981-02-19T00:00:00"
"29","918","3","3","1981-02-19T00:00:00"
"919","920","3","3","1981-02-19T00:00:00"
"919","921","3","3","1981-02-19T00:00:00"
"919","922","3","3","1981-02-19T00:00:00"
"919","923","3","3","1981-02-19T00:00:00"
"919","924","3","3","1981-02-19T00:00:00"
"925","926","3","3","1981-02-19T00:00:00"
"927","928","3","3","1981-02-19T00:00:00"
"71","929","3","3","1981-02-19T00:00:00"
"71","930","3","3","1981-02-19T00:00:00"
"71","931","3","3","1981-02-19T00:00:00"
"932","933","3","3","1981-02-19T00:00:00"
"932","934","3","3","1981-02-19T00:00:00"
"932","935","3","3","1981-02-19T00:00:00"
"932","936","3","3","1981-02-19T00:00:00"
"932","387","3","3","1981-02-19T00:00:00"
"638","937","3","3","1981-02-19T00:00:00"
"19","938","3","3","1981-02-19T00:00:00"
"939","940","3","3","1981-02-19T00:00:00"
"941","942","3","3","1981-02-19T00:00:00"
"308","943","3","4","1981-03-05T00:00:00"
"119","944","3","4","1981-03-05T00:00:00"
"485","945","3","4","1981-03-05T00:00:00"
"485","946","3","4","1981-03-05T00:00:00"
"485","947","3","4","1981-03-05T00:00:00"
"485","311","3","4","1981-03-05T00:00:00"
"311","948","3","4","1981-03-05T00:00:00"
"343","949","3","4","1981-03-05T00:00:00"
"343","950","3","4","1981-03-05T00:00:00"
"951","952","3","4","1981-03-05T00:00:00"
"767","953","3","4","1981-03-05T00:00:00"
"767","954","3","4","1981-03-05T00:00:00"
"412","955","3","4","1981-03-05T00:00:00"
"412","956","3","4","1981-03-05T00:00:00"
"32","957","3","4","1981-03-05T00:00:00"
"481","958","3","4","1981-03-05T00:00:00"
"481","959","3","4","1981-03-05T00:00:00"
"481","960","3","4","1981-03-05T00:00:00"
"481","961","3","4","1981-03-05T00:00:00"
"178","962","3","4","1981-03-05T00:00:00"
"178","963","3","4","1981-03-05T00:00:00"
"178","964","3","4","1981-03-05T00:00:00"
"548","965","3","4","1981-03-05T00:00:00"
"548","966","3","4","1981-03-05T00:00:00"
"640","967","3","4","1981-03-05T00:00:00"
"340","968","3","4","1981-03-05T00:00:00"
"969","970","3","4","1981-03-05T00:00:00"
"289","971","3","4","1981-03-05T00:00:00"
"289","972","3","4","1981-03-05T00:00:00"
"289","973","3","4","1981-03-05T00:00:00"
"289","974","3","4","1981-03-05T00:00:00"
"289","975","3","4","1981-03-05T00:00:00"
"976","977","3","5","1981-03-19T00:00:00"
"978","979","3","5","1981-03-19T00:00:00"
"68","980","3","5","1981-03-19T00:00:00"
"981","982","3","5","1981-03-19T00:00:00"
"983","984","3","5","1981-03-19T00:00:00"
"983","985","3","5","1981-03-19T00:00:00"
"523","986","3","5","1981-03-19T00:00:00"
"523","987","3","5","1981-03-19T00:00:00"
"62","988","3","5","1981-03-19T00:00:00"
"684","702","3","5","1981-03-19T00:00:00"
"646","989","3","5","1981-03-19T00:00:00"
"646","544","3","5","1981-03-19T00:00:00"
"377","990","3","5","1981-03-19T00:00:00"
"377","991","3","5","1981-03-19T00:00:00"
"377","992","3","5","1981-03-19T00:00:00"
"377","951","3","5","1981-03-19T00:00:00"
"377","993","3","5","1981-03-19T00:00:00"
"89","994","3","5","1981-03-19T00:00:00"
"89","76","3","5","1981-03-19T00:00:00"
"89","995","3","5","1981-03-19T00:00:00"
"996","997","3","5","1981-03-19T00:00:00"
"54","998","3","5","1981-03-19T00:00:00"
"54","999","3","5","1981-03-19T00:00:00"
"729","1000","3","5","1981-03-19T00:00:00"
"729","1001","3","5","1981-03-19T00:00:00"
"729","1002","3","5","1981-03-19T00:00:00"
"729","1003","3","5","1981-03-19T00:00:00"
"38","170","3","5","1981-03-19T00:00:00"
"38","1004","3","5","1981-03-19T00:00:00"
"38","1005","3","5","1981-03-19T00:00:00"
"38","1006","3","5","1981-03-19T00:00:00"
"38","1007","3","5","1981-03-19T00:00:00"
"203","1008","3","5","1981-03-19T00:00:00"
"7","1009","3","6","1981-04-02T00:00:00"
"7","1010","3","6","1981-04-02T00:00:00"
"219","1011","3","6","1981-04-02T00:00:00"
"52","1012","3","6","1981-04-02T00:00:00"
"1013","1014","3","6","1981-04-02T00:00:00"
"1015","1013","3","6","1981-04-02T00:00:00"
"243","846","3","6","1981-04-02T00:00:00"
"243","1016","3","6","1981-04-02T00:00:00"
"167","1017","3","6","1981-04-02T00:00:00"
"167","1018","3","6","1981-04-02T00:00:00"
"167","1018","3","6","1981-04-02T00:00:00"
"167","1019","3","6","1981-04-02T00:00:00"
"811","1020","3","6","1981-04-02T00:00:00"
"1021","1022","3","6","1981-04-02T00:00:00"
"311","1023","3","6","1981-04-02T00:00:00"
"208","1024","3","6","1981-04-02T00:00:00"
"1025","208","3","6","1981-04-02T00:00:00"
"1026","1027","3","6","1981-04-02T00:00:00"
"1028","1029","3","6","1981-04-02T00:00:00"
"453","1030","3","6","1981-04-02T00:00:00"
"1031","1032","3","6","1981-04-02T00:00:00"
"1033","1034","3","6","1981-04-02T00:00:00"
"1033","1035","3","6","1981-04-02T00:00:00"
"58","1036","3","6","1981-04-02T00:00:00"
"45","1037","3","6","1981-04-02T00:00:00"
"71","1038","3","6","1981-04-02T00:00:00"
"71","1039","3","6","1981-04-02T00:00:00"
"71","345","3","6","1981-04-02T00:00:00"
"684","1040","3","6","1981-04-02T00:00:00"
"199","1041","3","7","1981-04-16T00:00:00"
"343","1042","3","7","1981-04-16T00:00:00"
"286","1043","3","7","1981-04-16T00:00:00"
"95","1044","3","7","1981-04-16T00:00:00"
"95","1045","3","7","1981-04-16T00:00:00"
"95","1046","3","7","1981-04-16T00:00:00"
"95","1047","3","7","1981-04-16T00:00:00"
"95","1048","3","7","1981-04-16T00:00:00"
"104","1049","3","7","1981-04-16T00:00:00"
"124","1050","3","7","1981-04-16T00:00:00"
"696","1051","3","7","1981-04-16T00:00:00"
"696","1051","3","7","1981-04-16T00:00:00"
"696","1052","3","7","1981-04-16T00:00:00"
"36","1053","3","7","1981-04-16T00:00:00"
"36","1054","3","7","1981-04-16T00:00:00"
"36","1055","3","8","1981-05-07T00:00:00"
"23","1056","3","8","1981-05-07T00:00:00"
"27","1057","3","8","1981-05-07T00:00:00"
"512","1058","3","8","1981-05-07T00:00:00"
"512","1059","3","8","1981-05-07T00:00:00"
"512","1060","3","8","1981-05-07T00:00:00"
"1061","1062","3","8","1981-05-07T00:00:00"
"872","1063","3","8","1981-05-07T00:00:00"
"7","1064","3","8","1981-05-07T00:00:00"
"1065","1066","3","8","1981-05-07T00:00:00"
"1065","1067","3","8","1981-05-07T00:00:00"
"1065","1068","3","8","1981-05-07T00:00:00"
"887","1069","3","8","1981-05-07T00:00:00"
"887","1070","3","8","1981-05-07T00:00:00"
"887","152","3","8","1981-05-07T00:00:00"
"377","1071","3","8","1981-05-07T00:00:00"
"377","1071","3","8","1981-05-07T00:00:00"
"377","1071","3","8","1981-05-07T00:00:00"
"748","1072","3","8","1981-05-07T00:00:00"
"748","1073","3","8","1981-05-07T00:00:00"
"163","1074","3","8","1981-05-07T00:00:00"
"156","1075","3","8","1981-05-07T00:00:00"
"1076","1077","3","9","1981-05-21T00:00:00"
"1076","271","3","9","1981-05-21T00:00:00"
"1076","1078","3","9","1981-05-21T00:00:00"
"199","1079","3","9","1981-05-21T00:00:00"
"1080","1081","3","9","1981-05-21T00:00:00"
"178","1082","3","9","1981-05-21T00:00:00"
"178","1083","3","9","1981-05-21T00:00:00"
"178","1084","3","9","1981-05-21T00:00:00"
"178","1084","3","9","1981-05-21T00:00:00"
"178","242","3","9","1981-05-21T00:00:00"
"56","1085","3","9","1981-05-21T00:00:00"
"56","1086","3","9","1981-05-21T00:00:00"
"52","1087","3","9","1981-05-21T00:00:00"
"52","1088","3","9","1981-05-21T00:00:00"
"1089","1090","3","9","1981-05-21T00:00:00"
"1091","265","3","9","1981-05-21T00:00:00"
"568","1092","3","9","1981-05-21T00:00:00"
"568","635","3","9","1981-05-21T00:00:00"
"479","1093","3","9","1981-05-21T00:00:00"
"138","79","3","9","1981-05-21T00:00:00"
"487","1094","3","9","1981-05-21T00:00:00"
"11","1095","3","10","1981-06-04T00:00:00"
"356","1096","3","10","1981-06-04T00:00:00"
"38","1097","3","10","1981-06-04T00:00:00"
"38","299","3","10","1981-06-04T00:00:00"
"38","1098","3","10","1981-06-04T00:00:00"
"38","1099","3","10","1981-06-04T00:00:00"
"1100","1101","3","10","1981-06-04T00:00:00"
"681","1102","3","10","1981-06-04T00:00:00"
"681","1103","3","10","1981-06-04T00:00:00"
"99","1104","3","10","1981-06-04T00:00:00"
"99","1105","3","10","1981-06-04T00:00:00"
"1055","1106","3","10","1981-06-04T00:00:00"
"58","1107","3","10","1981-06-04T00:00:00"
"58","1108","3","10","1981-06-04T00:00:00"
"58","1109","3","10","1981-06-04T00:00:00"
"583","1110","3","10","1981-06-04T00:00:00"
"311","1111","3","10","1981-06-04T00:00:00"
"1026","1112","3","10","1981-06-04T00:00:00"
"1113","1114","3","10","1981-06-04T00:00:00"
"1115","1116","3","10","1981-06-04T00:00:00"
"887","489","3","11","1981-06-18T00:00:00"
"887","1117","3","11","1981-06-18T00:00:00"
"887","1118","3","11","1981-06-18T00:00:00"
"21","805","3","11","1981-06-18T00:00:00"
"1119","1120","3","11","1981-06-18T00:00:00"
"1119","1121","3","11","1981-06-18T00:00:00"
"1119","1122","3","11","1981-06-18T00:00:00"
"442","1123","3","11","1981-06-18T00:00:00"
"442","1124","3","11","1981-06-18T00:00:00"
"535","1125","3","11","1981-06-18T00:00:00"
"1126","1127","3","11","1981-06-18T00:00:00"
"1126","1128","3","11","1981-06-18T00:00:00"
"1129","1130","3","11","1981-06-18T00:00:00"
"1131","1132","3","11","1981-06-18T00:00:00"
"1133","1134","3","11","1981-06-18T00:00:00"
"23","1135","3","11","1981-06-18T00:00:00"
"23","1135","3","11","1981-06-18T00:00:00"
"1136","1137","3","11","1981-06-18T00:00:00"
"13","1138","3","11","1981-06-18T00:00:00"
"1139","1140","3","11","1981-06-18T00:00:00"
"1141","1142","3","12","1981-07-02T00:00:00"
"1141","1143","3","12","1981-07-02T00:00:00"
"338","1144","3","12","1981-07-02T00:00:00"
"85","1145","3","12","1981-07-02T00:00:00"
"1146","1147","3","12","1981-07-02T00:00:00"
"41","1148","3","12","1981-07-02T00:00:00"
"41","1148","3","12","1981-07-02T00:00:00"
"863","1143","3","12","1981-07-02T00:00:00"
"902","1149","3","12","1981-07-02T00:00:00"
"282","217","3","12","1981-07-02T00:00:00"
"350","1150","3","12","1981-07-02T00:00:00"
"350","1151","3","12","1981-07-02T00:00:00"
"36","1152","3","12","1981-07-02T00:00:00"
"36","1153","3","12","1981-07-02T00:00:00"
"36","1154","3","12","1981-07-02T00:00:00"
"36","35","3","12","1981-07-02T00:00:00"
"43","76","3","12","1981-07-02T00:00:00"
"696","239","3","12","1981-07-02T00:00:00"
"696","239","3","12","1981-07-02T00:00:00"
"696","1155","3","12","1981-07-02T00:00:00"
"696","1156","3","12","1981-07-02T00:00:00"
"696","1157","3","12","1981-07-02T00:00:00"
"696","1158","3","12","1981-07-02T00:00:00"
"1159","1160","3","12","1981-07-02T00:00:00"
"444","1161","3","12","1981-07-02T00:00:00"
"1013","1162","3","12","1981-07-02T00:00:00"
"454","1163","3","12","1981-07-02T00:00:00"
"454","1","3","12","1981-07-02T00:00:00"
"52","1164","3","12","1981-07-02T00:00:00"
"1165","1166","3","12","1981-07-02T00:00:00"
"1165","1167","3","12","1981-07-02T00:00:00"
"1165","1168","3","12","1981-07-02T00:00:00"
"955","1169","3","12","1981-07-02T00:00:00"
"955","1170","3","12","1981-07-02T00:00:00"
"788","1171","3","12","1981-07-02T00:00:00"
"317","1172","3","12","1981-07-02T00:00:00"
"1173","1174","3","13","1981-07-16T00:00:00"
"1175","756","3","13","1981-07-16T00:00:00"
"714","1176","3","13","1981-07-16T00:00:00"
"95","1177","3","13","1981-07-16T00:00:00"
"485","1178","3","13","1981-07-16T00:00:00"
"485","1179","3","13","1981-07-16T00:00:00"
"718","1180","3","13","1981-07-16T00:00:00"
"718","1181","3","13","1981-07-16T00:00:00"
"178","1182","3","13","1981-07-16T00:00:00"
"178","1183","3","13","1981-07-16T00:00:00"
"178","1184","3","13","1981-07-16T00:00:00"
"178","1185","3","13","1981-07-16T00:00:00"
"17","285","3","13","1981-07-16T00:00:00"
"17","1186","3","13","1981-07-16T00:00:00"
"696","1187","3","13","1981-07-16T00:00:00"
"696","1188","3","13","1981-07-16T00:00:00"
"696","1189","3","13","1981-07-16T00:00:00"
"45","1190","3","13","1981-07-16T00:00:00"
"119","1191","3","13","1981-07-16T00:00:00"
"119","1192","3","13","1981-07-16T00:00:00"
"119","1192","3","13","1981-07-16T00:00:00"
